,equity
2015-03-13,3965.0
2015-03-16,4560.0
2015-03-17,4560.0
2015-03-18,4560.0
2015-03-19,4560.0
2015-03-20,4560.0
2015-03-23,4560.0
2015-03-24,4560.0
2015-03-25,4560.0
2015-03-26,4560.0
2015-03-27,4560.0
2015-03-30,4560.0
2015-03-31,4560.0
2015-04-01,4560.0
2015-04-02,4560.0
2015-04-03,4560.0
2015-04-06,4560.0
2015-04-07,4560.0
2015-04-08,4560.0
2015-04-09,4560.0
2015-04-10,4560.0
2015-04-13,4560.0
2015-04-14,4560.0
2015-04-15,4560.0
2015-04-16,4560.0
2015-04-17,4560.0
2015-04-20,4560.0
2015-04-21,4560.0
2015-04-22,4560.0
2015-04-23,4560.0
2015-04-24,4560.0
2015-04-27,4555.0
2015-04-28,4930.0
2015-04-29,4930.0
2015-04-30,4930.0
2015-05-01,4925.0
2015-05-04,4420.0
2015-05-05,4420.0
2015-05-06,4420.0
2015-05-07,4420.0
2015-05-08,4420.0
2015-05-11,4420.0
2015-05-12,4420.0
2015-05-13,4420.0
2015-05-14,4420.0
2015-05-15,4420.0
2015-05-18,4420.0
2015-05-19,4420.0
2015-05-20,4420.0
2015-05-21,4420.0
2015-05-22,4420.0
2015-05-26,4420.0
2015-05-27,4420.0
2015-05-28,4420.0
2015-05-29,4420.0
2015-06-01,4415.0
2015-06-02,4490.0
2015-06-03,4490.0
2015-06-04,4490.0
2015-06-05,4490.0
2015-06-08,4485.0
2015-06-09,4885.0
2015-06-10,4485.0
2015-06-11,3635.0
2015-06-12,3330.0
2015-06-15,3330.0
2015-06-16,3330.0
2015-06-17,3330.0
2015-06-18,3330.0
2015-06-19,3330.0
2015-06-22,3330.0
2015-06-23,3330.0
2015-06-24,3330.0
2015-06-25,3330.0
2015-06-26,3330.0
2015-06-29,3330.0
2015-06-30,3330.0
2015-07-01,3330.0
2015-07-02,3330.0
2015-07-06,3330.0
2015-07-07,3330.0
2015-07-08,3330.0
2015-07-09,3330.0
2015-07-10,3330.0
2015-07-13,3330.0
2015-07-14,3330.0
2015-07-15,3325.0
2015-07-16,2955.0
2015-07-17,2535.0
2015-07-20,2530.0
2015-07-21,2530.0
2015-07-22,2530.0
2015-07-23,2530.0
2015-07-24,2530.0
2015-07-27,2530.0
2015-07-28,2530.0
2015-07-29,2530.0
2015-07-30,2530.0
2015-07-31,2530.0
2015-08-03,2530.0
2015-08-04,2530.0
2015-08-05,2530.0
2015-08-06,2530.0
2015-08-07,2530.0
2015-08-10,2525.0
2015-08-11,2610.0
2015-08-12,2610.0
2015-08-13,2605.0
2015-08-14,2555.0
2015-08-17,2490.0
2015-08-18,2490.0
2015-08-19,2490.0
2015-08-20,2490.0
2015-08-21,2490.0
2015-08-24,2490.0
2015-08-25,2490.0
2015-08-26,2490.0
2015-08-27,2490.0
2015-08-28,2490.0
2015-08-31,2490.0
2015-09-01,2490.0
2015-09-02,2490.0
2015-09-03,2485.0
2015-09-04,2585.0
2015-09-08,3085.0
2015-09-09,-15.0
2015-09-10,2080.0
2015-09-11,2080.0
2015-09-14,2075.0
2015-09-15,1775.0
2015-09-16,415.0
2015-09-17,-840.0
2015-09-18,-840.0
2015-09-21,-840.0
2015-09-22,-840.0
2015-09-23,-840.0
2015-09-24,-840.0
2015-09-25,-840.0
2015-09-28,-840.0
2015-09-29,-840.0
2015-09-30,-840.0
2015-10-01,-840.0
2015-10-02,-840.0
2015-10-05,-840.0
2015-10-06,-840.0
2015-10-07,-840.0
2015-10-08,-840.0
2015-10-09,-840.0
2015-10-13,-840.0
2015-10-14,-840.0
2015-10-15,-840.0
2015-10-16,-840.0
2015-10-19,-840.0
2015-10-20,-840.0
2015-10-21,-840.0
2015-10-22,-840.0
2015-10-23,-840.0
2015-10-26,-840.0
2015-10-27,-840.0
2015-10-28,-840.0
2015-10-29,-840.0
2015-10-30,-840.0
2015-11-02,-840.0
2015-11-03,-840.0
2015-11-04,-840.0
2015-11-05,-840.0
2015-11-06,-845.0
2015-11-09,-1035.0
2015-11-10,-470.0
2015-11-12,-470.0
2015-11-13,-470.0
2015-11-16,-470.0
2015-11-17,-475.0
2015-11-18,270.0
2015-11-19,265.0
2015-11-20,715.0
2015-11-23,315.0
2015-11-24,-240.0
2015-11-25,-240.0
2015-11-27,-245.0
2015-11-30,175.0
2015-12-01,-495.0
2015-12-02,-1100.0
2015-12-03,-1100.0
2015-12-04,-1100.0
2015-12-07,-1105.0
2015-12-08,-645.0
2015-12-09,-75.0
2015-12-10,1020.0
2015-12-11,1020.0
2015-12-14,1020.0
2015-12-15,1020.0
2016-01-19,1015.0
2016-01-20,3165.0
2016-01-21,2865.0
2016-01-22,1560.0
2016-01-25,1560.0
2016-01-26,1560.0
2016-01-27,1555.0
2016-01-28,1455.0
2016-01-29,955.0
2016-02-01,450.0
2016-02-02,450.0
2016-02-03,450.0
2016-02-04,445.0
2016-02-05,1145.0
2016-02-08,1595.0
2016-02-09,2690.0
2016-02-10,2690.0
2016-02-11,2690.0
2016-02-12,2685.0
2016-02-16,1085.0
2016-02-17,1185.0
2016-02-18,-165.0
2016-02-19,-120.0
2016-02-22,-120.0
2016-02-23,-120.0
2016-02-24,-125.0
2016-02-25,-225.0
2016-02-26,-1525.0
2016-02-29,-730.0
2016-03-01,-730.0
2016-03-02,-735.0
2016-03-03,-1085.0
2016-03-04,-1985.0
2016-03-07,-1440.0
2016-03-08,-1440.0
2016-03-09,-1440.0
2016-03-10,-1440.0
2016-03-11,-1440.0
2016-03-14,-1440.0
2016-03-15,-1440.0
2016-04-19,-1440.0
2016-04-20,-1440.0
2016-04-21,-1440.0
2016-04-22,-1440.0
2016-04-25,-1440.0
2016-04-26,-1440.0
2016-04-27,-1440.0
2016-04-28,-1440.0
2016-04-29,-1440.0
2016-05-02,-1440.0
