,equity
2016-02-08,16015.5
2016-02-09,16015.5
2016-02-10,16015.5
2016-02-11,16015.5
2016-02-12,16015.5
2016-02-16,16015.5
2016-02-17,16015.5
2016-02-18,16015.5
2016-02-19,16015.5
2016-02-22,16012.5
2016-02-23,15009.5
2016-02-24,15009.5
2016-02-25,15009.5
2016-02-26,15009.5
2016-02-29,15006.5
2016-03-01,16744.0
2016-03-02,17144.0
2016-03-03,17669.0
2016-03-04,18069.0
2016-03-07,18056.5
2016-03-08,17219.0
2016-03-09,17481.5
2016-03-10,17394.0
2016-03-11,19194.0
2016-03-14,19294.0
2016-03-15,18781.5
2016-03-16,19650.5
2016-03-17,20375.5
2016-03-18,20688.0
2016-03-21,20675.5
2016-03-22,20750.5
2016-03-23,20025.5
2016-03-24,19925.5
2016-03-25,20163.0
2016-03-28,20075.5
2016-03-29,20875.5
2016-03-30,21500.5
2016-03-31,21400.5
2016-04-01,21963.0
2016-04-04,21400.5
2016-04-05,20600.5
2016-04-06,21525.5
2016-04-07,20338.0
2016-04-08,20525.5
2016-04-11,20485.0
2016-04-12,20485.0
2016-04-13,20485.0
2016-04-14,20485.0
2016-04-15,20485.0
2016-04-18,20482.0
2016-04-19,20744.5
2016-04-20,20969.5
2016-04-21,20382.0
2016-04-22,20369.5
2016-04-25,20107.0
2016-04-26,20357.0
2016-04-27,20794.5
2016-04-28,19657.0
2016-04-29,19244.5
2016-05-02,19919.5
2016-05-03,18869.5
2016-05-04,18429.0
2016-05-05,18426.0
2016-05-06,18663.5
2016-05-09,19001.0
2016-05-10,20188.5
2016-05-11,19351.0
2016-05-12,19338.5
2016-05-13,18423.0
2016-05-16,18423.0
2016-05-17,18423.0
2016-05-18,18423.0
2016-05-19,18423.0
2016-05-20,18423.0
2016-05-23,18423.0
2016-05-24,18423.0
2016-05-25,18423.0
2016-05-26,18423.0
2016-05-27,18423.0
2016-05-31,18420.0
2016-06-01,18595.0
2016-06-02,18745.0
2016-06-03,18595.0
2016-06-06,19195.0
2016-06-07,19282.5
2016-06-08,19620.0
2016-06-09,19482.5
2016-06-10,18382.5
2016-06-13,17682.5
2016-06-14,17367.0
2016-06-15,17364.0
2016-06-16,17626.5
2016-06-17,17261.0
2016-06-20,17261.0
2016-06-21,17261.0
2016-06-22,17261.0
2016-06-23,17261.0
2016-06-24,17261.0
2016-06-27,17261.0
2016-06-28,17261.0
2016-06-29,17261.0
2016-06-30,17261.0
2016-07-01,17261.0
2016-07-05,17258.0
2016-07-06,17670.5
2016-07-07,17633.0
2016-07-08,19120.5
2016-07-11,19658.0
2016-07-12,20333.0
2016-07-13,20433.0
2016-07-14,20958.0
2016-07-15,20833.0
2016-07-18,21158.0
2016-07-19,20908.0
2016-07-20,21495.5
2016-07-21,20983.0
2016-07-22,21520.5
2016-07-25,21133.0
2016-07-26,21245.5
2016-07-27,21245.5
2016-07-28,21445.5
2016-07-29,21620.5
2016-08-01,21295.5
2016-08-02,20683.0
2016-08-03,20883.0
2016-08-04,21045.5
2016-08-05,21933.0
2016-08-08,21820.5
2016-08-09,21958.0
2016-08-10,21583.0
2016-08-11,22320.5
2016-08-12,22120.5
2016-08-15,22508.0
2016-08-16,22020.5
2016-08-17,22070.5
2016-08-18,22245.5
2016-08-19,22158.0
2016-08-22,22108.0
2016-08-23,22345.5
2016-08-24,21583.0
2016-08-25,21583.0
2016-08-26,21433.0
2016-08-29,22005.0
2016-08-30,22005.0
2016-08-31,22005.0
2016-09-01,22005.0
2016-09-02,22005.0
2016-09-06,22005.0
2016-09-07,22005.0
2016-09-08,22005.0
2016-09-09,22005.0
2016-09-12,22005.0
2016-09-13,22005.0
2016-09-14,22005.0
2016-09-15,22005.0
